esco_id,esco_label,esco_description,group_code,group_label_en,division_code,division_label_en,section_code,section_label_en,pad_occupations,pad_activities,pad_skills,pad_quotes,occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel,occupation_uuid,skill_code,esco_num,relevant,top_five
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/9bbe0d37-822c-4096-8b56-8729e5783b4b,implement procurement of innovation,0561328b-875b-4ae2-9ba1-9af9049aef01,9bbe0d37-822c-4096-8b56-8729e5783b4b,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/a9dc9e40-14a6-4899-93ec-29d5c79c2ebd,manage procurement planning,0561328b-875b-4ae2-9ba1-9af9049aef01,a9dc9e40-14a6-4899-93ec-29d5c79c2ebd,001,True,True
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,0561328b-875b-4ae2-9ba1-9af9049aef01,b9f16465-56a9-426b-a047-0f9f1f95ec92,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,knowledge,http://data.europa.eu/esco/skill/d9a9cb71-a62e-4800-a518-cfb61f8b15cd,category specific expertise,0561328b-875b-4ae2-9ba1-9af9049aef01,d9a9cb71-a62e-4800-a518-cfb61f8b15cd,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a,keep up-to-date with regulations,0561328b-875b-4ae2-9ba1-9af9049aef01,f698f8df-b473-40aa-a5c9-033cd892467a,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702,70.2 Business and other management consultancy activities,70,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Provide procurement support within the Project Implementation Unit during project implementation and contracts management.""","""public procurement procedures"", ""contract management"", ""bid evaluation"", ""compliance monitoring""","V. KEY RISKS: ""The project will be implemented by the existing and functional PIU from GNEAP-1, which has experienced FM and procurement staff with extensive  knowledge  of managing  World  Bank-financed  projects.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,knowledge,http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22,supplier management,0561328b-875b-4ae2-9ba1-9af9049aef01,fe1ec582-d63b-466c-9149-e7fc4fe93e22,001,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/02e0b3e9-c9e0-4063-983b-b5a7697e0f78,keep records of bridge investigation findings,05ebeb56-6ceb-488d-ba91-ed15088efc8e,02e0b3e9-c9e0-4063-983b-b5a7697e0f78,002,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/3892f2ff-714e-4201-823d-5d6fc5bab621,check compatibility of materials,05ebeb56-6ceb-488d-ba91-ed15088efc8e,3892f2ff-714e-4201-823d-5d6fc5bab621,002,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/41a3240f-58ba-44e2-a688-edeb21ea5c16,conduct quality control analysis,05ebeb56-6ceb-488d-ba91-ed15088efc8e,41a3240f-58ba-44e2-a688-edeb21ea5c16,002,True,True
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,knowledge,http://data.europa.eu/esco/skill/44297bbb-306a-46fa-ab1b-fa3fb327ebda,mechanical tools,05ebeb56-6ceb-488d-ba91-ed15088efc8e,44297bbb-306a-46fa-ab1b-fa3fb327ebda,002,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/44e2c4c4-9fd2-42d4-a133-d81360ded4bc,manage health and safety standards,05ebeb56-6ceb-488d-ba91-ed15088efc8e,44e2c4c4-9fd2-42d4-a133-d81360ded4bc,002,True,True
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/44f6a65f-6be7-4818-9a66-73908797283f,monitor stock level,05ebeb56-6ceb-488d-ba91-ed15088efc8e,44f6a65f-6be7-4818-9a66-73908797283f,002,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/4fa2d6ba-4fff-4f21-bddd-4a54ae840955,work in a construction team,05ebeb56-6ceb-488d-ba91-ed15088efc8e,4fa2d6ba-4fff-4f21-bddd-4a54ae840955,002,True,False
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/50f2d23c-b3fb-48a5-967b-14fd0a6dd205,inspect construction supplies,05ebeb56-6ceb-488d-ba91-ed15088efc8e,50f2d23c-b3fb-48a5-967b-14fd0a6dd205,002,True,True
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/6101480a-811d-46da-b4f6-fc0360826f22,manage bridge construction projects,05ebeb56-6ceb-488d-ba91-ed15088efc8e,6101480a-811d-46da-b4f6-fc0360826f22,002,True,True
05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,421,42.1 Construction of roads and railways,42,42 Civil engineering,F,F CONSTRUCTION,"""construction supervisor""","""Supervise construction and installation of flood-resistant pylons and foundations for the project.""","""construction management"", ""site inspection"", ""quality control"", ""health and safety compliance"", ""contractor coordination""","ANNEX 4: CLIMATE RISKS 46: ""To  enhance  the  resilience  of  the  project  against  climate  threats,  and  mainly  floods  and  landslides,  several measures will be taken. These will include the use of flood-resistant pylons and strong foundations, which will protect the infrastructure of the project.""",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,essential,skill/competence,http://data.europa.eu/esco/skill/6181f475-110c-497c-a46d-ed2e14e7bc90,ensure compliance with construction project deadline,05ebeb56-6ceb-488d-ba91-ed15088efc8e,6181f475-110c-497c-a46d-ed2e14e7bc90,002,True,False
